Section,Phrase,Intent,Tags,Notes
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, progress marker",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, growth moment",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, to review later",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, pre-shot prep",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, improvement log",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, calm practice",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight for tracking,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, growth moment",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, growth moment",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, to help next round",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Tag that range session for review.,Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, calm practice",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, to help next round",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, progress marker",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, improvement log",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, growth moment",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, mental boost",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, success",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, success",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, coach",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, calm practice",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, calm practice",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark alignment practice as a reset success, progress marker",Journal.Practice.Alignment + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, pre-shot prep",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, building routine",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, to help next round",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Highlight today’s tempo work as mental growth, progress marker",Journal.Practice.Range + Map.Add.GrowthLabel,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, building routine",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, improvement log",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, calm practice",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, pre-shot prep",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, success",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s dispersion tracking as a data insight for tracking,Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, coach",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, growth moment",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, calm practice",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, mental boost",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, success",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, coach",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add this short-game challenge to my FoCoMap.,Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, mental boost",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin that wedge drill as a focus win.,Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, growth moment",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, growth moment",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, improvement log",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, confidence drill",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, growth moment",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, coach",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, confidence drill",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, calm practice",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, calm practice",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, building routine",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, to review later",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, success",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s dispersion tracking as a data insight, progress marker",Journal.Practice.Stats + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, confidence drill",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag that range session for review, mental boost",Journal.Practice.Range + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, success",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, to review later",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, to review later",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, progress marker",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, growth moment",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Add today’s cue testing as a visualization success.,Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Tag slow-motion swings as a reset routine for tracking,Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,Pin my tournament simulation as a pressure drill for tracking,Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, progress marker",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, progress marker",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, to review later",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, progress marker",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, pre-shot prep",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, success",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add today’s cue testing as a visualization success, calm practice",Journal.Practice.VisualCues + Map.Tag.Visualization,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin that wedge drill as a focus win, to review later",Journal.Practice.Wedge + Map.Add.FocusWin,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark my breathing practice as a calm focus, pre-shot prep",Journal.Practice.Breathing + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Tag slow-motion swings as a reset routine, to help next round",Journal.Practice.SlowMotion + Map.Add.ResetSuccess,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Pin today’s mental checklist as a calm pressure win, coach",Journal.Practice.MentalRoutine + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin my tournament simulation as a pressure drill, improvement log",Journal.Practice.Pressure + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Add this bunker practice as recovery training, to help next round",Journal.Practice.RecoveryShots + Map.Tag.Recovery,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Pin this skills challenge as a confidence boost, confidence drill",Journal.Practice.SkillsChallenge + Map.Tag.CalmPressure,,Practice + tag
Section 10: Practice-to-FoCoMap Voice Commands,"Mark this putting drill as a mental breakthrough, calm practice",Journal.Practice.Putting + Map.Add.Breakthrough,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, pre-shot prep",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Add this short-game challenge to my FoCoMap, pre-shot prep",Journal.Practice.ShortGame + Map.Add.General,,Practice + map
Section 10: Practice-to-FoCoMap Voice Commands,"Mark that focus game with my coach for review, building routine",Journal.Practice.CoachDrills + Map.Add.ForReview,,Practice + map
